,epoch_40/online_vs0,epoch_40/val_vs0_fqe,epoch_40/val_vs0_q,epoch_40/val_loss,alg,env,policy_level,n_trajectories,State,Created,Runtime,actor_lr,alpha,batch_size,cql_lagrange_thresh,cql_lr,cql_max_backup,cql_min_q_weight,cql_n_uniform_actions,cql_tau,cql_temp,cql_variant,critic_lr,device,gamma,n_gradient_steps,noise_clip,normalize_obs,policy_noise,policy_update_frequency,sac_alpha_tuning,sac_lr,seed,tau,gmm_num_modes,counts/num_batches,counts/num_epochs,counts/num_samples,loss/actor,loss/actor_bc,loss/actor_td3,loss/critic,cql/alpha,cql/loss/alpha,cql/loss/critic1/bellman,cql/loss/critic1/conservative,cql/loss/critic1/total,cql/loss/critic2/bellman,cql/loss/critic2/conservative,cql/loss/critic2/total,sac/alpha,sac/loss/actor,sac/loss/alpha,epoch_40/val_tderror
355,26210.4505743437,244273.640625,8566.1259765625,7.764266014099121,cql,citylearn,medium,9999,finished,2021-08-27T10:11:25.000Z,12384,,,512,10.0,0.001,False,5.0,10.0,0.005,1.0,kl,,cuda:1,0.9873110650425136,300000,,,,,False,0.001,1712,,,,0,153600512,,,,,1.0,-1711.44140625,111995.7890625,1783.44140625,113779.234375,97608.7578125,1639.44140625,99248.203125,1.0,-7484.92041015625,,94432824.0
356,26316.89922090276,92050.09375,1776.55078125,5.750035285949707,cql,citylearn,medium,999,finished,2021-08-27T09:54:46.000Z,9911,,,256,2.0,0.0001,False,10.0,10.0,0.005,1.0,kl,,cuda:1,0.99754437973969,300000,,,,,True,0.0003,1712,,,,0,76800256,,,,,1.0,-1777.85546875,423571.09375,1869.59375,425440.6875,417907.125,1686.1171875,419593.25,1.0,-7331.6005859375,0.0,61809440.0
357,34492.654965142734,92232.296875,336.0005798339844,1.3839221000671393,cql,citylearn,medium,999,finished,2021-08-27T09:52:09.000Z,7403,,,256,-1.0,0.0001,False,10.0,10.0,0.01,1.0,entropy,,cuda:0,0.9421134586368188,300000,,,,,True,2.9999999999999997e-05,1712,,,,0,76800256,,,,,1.0,0.0,12390.94140625,418.8857421875,12809.8271484375,11755.3583984375,426.7958984375,12182.154296875,1.0,-548.1377563476561,0.0,12062716.0
358,34131.640330587754,92222.359375,254.9654235839844,1.8464455604553225,cql,citylearn,medium,999,finished,2021-08-27T07:37:21.000Z,9213,,,256,5.0,0.0003,True,5.0,10.0,0.01,1.0,entropy,,cuda:1,0.9167678309159236,300000,,,,,True,0.001,1712,,,,0,76800256,,,,,1.0,-226.0394287109375,9612.1796875,235.07080078125,9847.25,7415.8974609375,217.008056640625,7632.9052734375,1.0,-332.4669494628906,0.0,12044133.0
359,23009.25964672061,92965.953125,2216364867584.0,13.799578666687012,cql,citylearn,medium,999,finished,2021-08-26T23:37:26.000Z,37015,,,256,5.0,0.0003,True,10.0,10.0,0.01,1.0,kl,,cuda:1,0.9995718839746991,300000,,,,,False,0.0001,1712,,,,0,67683584,,,,,1.0,-1921863647232.0,7.771447545787547e+22,1906814484480.0,7.771447545787547e+22,9.713862675151398e+22,1936912809984.0,9.713862675151398e+22,1.0,-9232808148992.0,,5.799348276148252e+25
360,30030.652933919628,186110.75,2176.97900390625,1.6049003601074219,cql,citylearn,low,9999,finished,2021-08-26T23:36:43.000Z,45128,,,512,2.0,0.001,False,5.0,10.0,0.01,1.0,kl,,cuda:3,0.9803579107531918,300000,,,,,False,0.0001,1712,,,,0,127560192,,,,,1.0,-175.017822265625,12385.525390625,178.4228515625,12563.9482421875,11505.392578125,171.61279296875,11677.005859375,1.0,-1167.036376953125,,9052379.0
361,31791.1300748709,185787.875,1317.60546875,0.6891192793846129,cql,citylearn,low,9999,finished,2021-08-26T23:36:30.000Z,44922,,,512,10.0,0.0003,False,10.0,10.0,0.005,1.0,entropy,,cuda:3,0.9266403106531,300000,,,,,True,0.0001,1712,,,,0,125182464,,,,,1.0,-277.2215576171875,2399.017578125,273.07373046875,2672.09130859375,3002.70849609375,281.369384765625,3284.077880859375,1.0,-396.3621826171875,0.0,5906940.5
362,31152.88781230372,185793.59375,1305.4290771484375,0.94941645860672,cql,citylearn,low,9999,finished,2021-08-26T23:22:43.000Z,45767,,,512,10.0,0.001,False,5.0,10.0,0.01,1.0,entropy,,cuda:0,0.9195181860024608,300000,,,,,True,0.0001,1712,,,,0,130340352,,,,,1.0,-163.92218017578125,3294.07861328125,159.294189453125,3453.372802734375,2991.67138671875,168.5501708984375,3160.2216796875,1.0,-356.66607666015625,0.0,6051916.5
363,31816.634393797387,185426.484375,1470.494140625,1.1678309440612793,cql,citylearn,low,9999,finished,2021-08-26T23:13:49.000Z,38275,,,512,2.0,0.0001,False,5.0,10.0,0.01,1.0,kl,,cuda:0,0.9369981894735494,300000,,,,,False,2.9999999999999997e-05,1712,,,,0,140854272,,,,,1.0,-119.18994140625,5033.3125,114.9560546875,5148.2685546875,6533.8251953125,123.423828125,6657.2490234375,1.0,-466.3487548828125,,6753324.5
364,28405.020356391524,185523.875,1664.9365234375,1.3409769535064695,cql,citylearn,low,9999,finished,2021-08-26T22:51:25.000Z,31531,,,512,10.0,0.0003,True,5.0,10.0,0.01,1.0,kl,,cuda:1,0.9674409096448168,300000,,,,,True,0.0003,1712,,,,0,153600512,,,,,1.0,-141.701904296875,4462.484375,146.6494140625,4609.1337890625,3152.01171875,136.75439453125,3288.76611328125,1.0,-585.103515625,0.0,6685656.0
365,25587.387090657496,185541.59375,1214.369384765625,0.7456367611885071,cql,citylearn,low,9999,finished,2021-08-26T22:48:52.000Z,28769,,,256,10.0,0.0003,True,10.0,10.0,0.01,1.0,kl,,cuda:1,0.9740041834933579,300000,,,,,True,0.0001,1712,,,,0,75699712,,,,,1.0,-300.937744140625,7310.8701171875,272.27783203125,7583.14794921875,8802.291015625,329.59765625,9131.888671875,1.0,-614.525146484375,0.0,4506205.5
366,29636.146882979632,185707.40625,1472.2744140625,0.9674451351165771,cql,citylearn,low,9999,finished,2021-08-26T22:34:52.000Z,13522,,,256,5.0,0.0001,True,10.0,10.0,0.005,1.0,entropy,,cuda:3,0.9426527299917044,300000,,,,,True,0.001,1712,,,,0,76800256,,,,,1.0,-348.40234375,2820.621337890625,343.75732421875,3164.378662109375,3031.51708984375,353.04736328125,3384.564453125,1.0,-429.28704833984375,0.0,6522837.5
367,30467.724912826627,185779.28125,1380.85791015625,1.1550248861312866,cql,citylearn,low,9999,finished,2021-08-26T22:30:47.000Z,13253,,,512,5.0,0.0001,False,5.0,10.0,0.01,1.0,kl,,cuda:0,0.9270153945102813,300000,,,,,False,0.001,1712,,,,0,153600512,,,,,1.0,-129.377685546875,2930.58154296875,129.3115234375,3059.89306640625,2520.206787109375,129.44384765625,2649.650634765625,1.0,-426.8592834472656,,6150844.5
368,29446.666458474298,185488.875,1326.340087890625,0.7550351023674011,cql,citylearn,low,9999,finished,2021-08-26T19:26:30.000Z,16194,,,512,10.0,0.0003,True,10.0,10.0,0.005,1.0,entropy,,cuda:4,0.9577524839328448,300000,,,,,True,0.0001,1712,,,,0,153600512,,,,,1.0,-318.7783203125,3092.1533203125,314.3466796875,3406.5,2826.55712890625,323.2099609375,3149.76708984375,1.0,-443.2186279296875,0.0,6018357.0
369,31187.284295992813,185508.84375,1334.22216796875,0.6933189630508423,cql,citylearn,low,9999,finished,2021-08-26T19:26:30.000Z,14895,,,512,10.0,0.0001,True,10.0,10.0,0.005,1.0,kl,,cuda:3,0.9362602297751412,300000,,,,,False,0.0001,1712,,,,0,153600512,,,,,1.0,-248.98291015625,2682.356201171875,254.375,2936.731201171875,2646.44775390625,243.5908203125,2890.03857421875,1.0,-344.5986328125,,5982866.5
370,30991.06885870668,64852.59375,264.59646606445307,1.0565545558929443,cql,citylearn,low,999,finished,2021-08-26T19:26:24.000Z,11025,,,256,-1.0,0.001,False,5.0,10.0,0.005,1.0,entropy,,cuda:0,0.9427667508676552,300000,,,,,True,0.0003,1712,,,,0,76800256,,,,,1.0,0.0,3833.783447265625,178.690185546875,4012.4736328125,3272.945556640625,167.278564453125,3440.22412109375,1.0,-464.2713012695313,0.0,6267133.0
371,30977.531325334072,65276.65625,212.4461212158203,0.719613254070282,cql,citylearn,low,999,finished,2021-08-26T19:26:24.000Z,15059,,,512,2.0,0.0003,False,10.0,10.0,0.01,1.0,entropy,,cuda:4,0.9069839222124068,300000,,,,,True,0.001,1712,,,,0,153600512,,,,,1.0,-277.326171875,960.3526611328124,283.966064453125,1244.3187255859375,889.70458984375,270.686279296875,1160.390869140625,1.0,-309.6445007324219,0.0,5291227.0
372,30946.892367767956,65317.74609375,282.3251037597656,0.8376975655555725,cql,citylearn,low,999,finished,2021-08-26T19:26:24.000Z,12111,,,256,-1.0,0.0001,True,10.0,10.0,0.01,1.0,entropy,,cuda:1,0.9362427652942648,300000,,,,,False,0.0001,1712,,,,0,76800256,,,,,1.0,0.0,2599.87158203125,308.883544921875,2908.755126953125,3350.58642578125,333.916748046875,3684.503173828125,1.0,-363.3824462890625,,6271282.0
373,31433.94550951813,65395.6328125,224.0572204589844,0.7649244666099548,cql,citylearn,low,999,finished,2021-08-26T19:26:24.000Z,15003,,,512,2.0,0.0001,True,10.0,10.0,0.005,1.0,entropy,,cuda:1,0.9191210977312316,300000,,,,,True,2.9999999999999997e-05,1712,,,,0,153600512,,,,,1.0,-290.855712890625,1857.2396240234373,289.044189453125,2146.28369140625,2277.057373046875,292.667236328125,2569.724609375,1.0,-255.0269012451172,0.0,5005658.5
374,29182.954860350143,65025.13671875,261.04425048828125,0.996108889579773,cql,citylearn,low,999,finished,2021-08-26T19:26:24.000Z,15016,,,512,-1.0,0.0003,True,5.0,10.0,0.005,1.0,entropy,,cuda:4,0.9451438730595616,300000,,,,,True,2.9999999999999997e-05,1712,,,,0,153600512,,,,,1.0,0.0,2328.541015625,166.2860107421875,2494.8271484375,2459.618896484375,172.747314453125,2632.3662109375,1.0,-375.1827392578125,0.0,6298180.5
375,30546.760195481987,64793.984375,277.06658935546875,1.3158454895019531,cql,citylearn,low,999,finished,2021-08-26T19:26:24.000Z,12264,,,512,-1.0,0.0001,False,5.0,10.0,0.01,1.0,entropy,,cuda:1,0.9211531674411021,300000,,,,,True,0.0003,1712,,,,0,153600512,,,,,1.0,0.0,2840.34423828125,177.3385009765625,3017.6826171875,3140.42529296875,168.8775634765625,3309.302734375,1.0,-373.80853271484375,0.0,5928215.0
376,28499.03911280293,64449.5,235.1066131591797,0.6924801468849182,cql,citylearn,low,999,finished,2021-08-26T19:26:23.000Z,14086,,,512,5.0,0.0003,True,10.0,10.0,0.005,1.0,kl,,cuda:0,0.9486482458610836,300000,,,,,True,0.001,1712,,,,0,153600512,,,,,1.0,-226.4744873046875,2049.619384765625,234.728271484375,2284.34765625,2782.81298828125,218.220703125,3001.03369140625,1.0,-348.00103759765625,0.0,6070136.0
377,27678.569976262606,64950.52734375,749.78369140625,3.886544942855835,cql,citylearn,low,999,finished,2021-08-26T19:26:23.000Z,14900,,,512,5.0,0.0003,True,5.0,10.0,0.01,1.0,entropy,,cuda:3,0.9906968861858321,300000,,,,,True,0.0001,1712,,,,0,153600512,,,,,1.0,-413.583984375,26608.21875,476.259765625,27084.478515625,16393.486328125,350.908203125,16744.39453125,1.0,-2654.58154296875,0.0,15221708.0
378,29823.31522093416,65070.43359375,406.5675964355469,0.8968623280525208,cql,citylearn,low,999,finished,2021-08-26T19:26:23.000Z,11269,,,256,-1.0,0.0003,False,10.0,10.0,0.005,1.0,entropy,,cuda:3,0.979051528869678,300000,,,,,True,0.001,1712,,,,0,76800256,,,,,1.0,0.0,8161.859375,341.701171875,8503.560546875,7663.5126953125,336.5703125,8000.0830078125,1.0,-1101.063720703125,0.0,7109695.0
379,32948.886635981464,64936.2421875,214.13735961914062,0.8481191992759705,cql,citylearn,low,999,finished,2021-08-26T19:26:22.000Z,13608,,,256,2.0,0.001,True,10.0,10.0,0.005,1.0,kl,,cuda:0,0.9209143245357234,300000,,,,,True,0.001,1712,,,,0,76800256,,,,,1.0,-234.497314453125,2761.90673828125,224.205078125,2986.11181640625,3183.431884765625,244.78955078125,3428.221435546875,1.0,-265.2460327148437,0.0,6171601.0
380,-323909.9115261228,-48942.99609375,,0.00010741264850366859,bc,industrial,high,9999,finished,2021-08-26T18:10:14.000Z,3855,0.0003,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-11.98025131225586,,,,,,,,,,,,,,,
381,-323926.56098945497,-48911.0078125,,0.00010495883179828525,bc,industrial,high,9999,finished,2021-08-26T17:57:12.000Z,4012,0.0001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-14.40121078491211,,,,,,,,,,,,,,,
382,-323876.70357143483,-48903.57421875,,0.0003004494064953178,bc,industrial,high,9999,finished,2021-08-26T17:45:50.000Z,2551,0.0003,,256,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-2.8189496994018555,,,,,,,,,,,,,,,
383,-323901.09238182066,-48964.34375,,0.0002581072913017124,bc,industrial,high,9999,finished,2021-08-26T17:34:52.000Z,2185,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-5.465726852416992,,,,,,,,,,,,,,,
384,-324420.2202376933,-48954.3359375,,3.0100643925834447e-05,bc,industrial,high,9999,finished,2021-08-26T17:29:28.000Z,2191,0.0001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-5.287848472595215,,,,,,,,,,,,,,,
385,-323921.6692069887,-48883.859375,,0.0003674744802992791,bc,industrial,high,9999,finished,2021-08-26T17:26:35.000Z,3710,0.0001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-13.687261581420898,,,,,,,,,,,,,,,
386,-323847.83382311626,-49006.90625,,0.0069238897413015366,bc,industrial,high,9999,finished,2021-08-26T17:21:18.000Z,2714,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-12.58232879638672,,,,,,,,,,,,,,,
387,-323920.2632307644,-49099.140625,,5.312603389029391e-05,bc,industrial,high,9999,finished,2021-08-26T17:16:35.000Z,3779,0.0001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-15.514244079589846,,,,,,,,,,,,,,,
388,258.3041588807669,6.25721549987793,-1477.177734375,31.644908905029297,cql,finrl,high,999,finished,2021-08-26T17:14:27.000Z,15257,,,512,2.0,0.0001,True,10.0,10.0,0.005,1.0,entropy,,cuda:4,0.9191210977312316,300000,,,,,True,2.9999999999999997e-05,1712,,,,0,153600512,,,,,1.0,28702.875,660665.3125,-581.0625,660084.25,221849.734375,-56824.6875,165025.046875,1.0,77202.8671875,0.0,22377684.0
389,-323892.31154063984,-49011.4453125,,0.00012563267955556512,bc,industrial,high,9999,finished,2021-08-26T17:14:24.000Z,4335,0.0003,,512,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-3.909812450408935,,,,,,,,,,,,,,,
390,-323926.81977986795,-49122.796875,,5.281610719976016e-05,bc,industrial,high,9999,finished,2021-08-26T17:13:16.000Z,2341,0.0001,,256,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-13.851430892944336,,,,,,,,,,,,,,,
391,295.62581747626035,5.768949508666992,-26.593486785888672,49.75472259521485,cql,finrl,high,999,finished,2021-08-26T16:54:50.000Z,11717,,,256,2.0,0.001,True,10.0,10.0,0.005,1.0,kl,,cuda:1,0.9209143245357234,300000,,,,,True,0.001,1712,,,,0,76800256,,,,,1.0,1.980224609375,11.578224182128904,-1.981201171875,9.597023010253906,11.59062957763672,-1.979248046875,9.61138153076172,1.0,363.4686584472656,0.0,73763.4765625
392,-324982.2381748731,-19392.5859375,,8.871224417816848e-05,bc,industrial,high,999,finished,2021-08-26T16:54:04.000Z,3517,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-5.315723419189453,,,,,,,,,,,,,,,
393,-323921.20595523785,-19457.06640625,,0.0003893191460520029,bc,industrial,high,999,finished,2021-08-26T16:48:03.000Z,4185,0.001,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-14.489569664001465,,,,,,,,,,,,,,,
394,-323924.33374584874,-19395.64453125,,0.00014832447050139308,bc,industrial,high,999,finished,2021-08-26T16:47:57.000Z,2190,0.001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-16.719514846801758,,,,,,,,,,,,,,,
395,-323893.98123556183,-19409.91015625,,0.010519377887248993,bc,industrial,high,999,finished,2021-08-26T16:47:53.000Z,2210,0.0001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-13.49820613861084,,,,,,,,,,,,,,,
396,-323894.204936026,-19428.87109375,,7.077668124111368e-05,bc,industrial,high,999,finished,2021-08-26T16:38:50.000Z,2583,0.0003,,256,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-4.756075382232666,,,,,,,,,,,,,,,
397,-323897.78432284057,-19413.06640625,,0.00033961838926188653,bc,industrial,high,999,finished,2021-08-26T16:31:05.000Z,2594,0.001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-14.506843566894533,,,,,,,,,,,,,,,
398,-323924.6064833607,-19438.671875,,0.00014198360440786928,bc,industrial,high,999,finished,2021-08-26T16:30:28.000Z,4232,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-17.29947280883789,,,,,,,,,,,,,,,
399,-323901.5489136597,-19380.91796875,,0.0007375787245109677,bc,industrial,high,999,finished,2021-08-26T16:23:49.000Z,3631,0.001,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-12.080516815185547,,,,,,,,,,,,,,,
400,-323896.16975573194,-19364.529296875,,0.0003252839669585228,bc,industrial,high,999,finished,2021-08-26T16:22:08.000Z,4242,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-16.698541641235348,,,,,,,,,,,,,,,
401,-323907.0584686713,-19403.974609375,,0.00011206804629182444,bc,industrial,high,999,finished,2021-08-26T16:11:56.000Z,2495,0.001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-18.075000762939453,,,,,,,,,,,,,,,
402,-323965.8523300122,-1766.1025390625,,0.005872502457350493,bc,industrial,high,99,finished,2021-08-26T16:11:16.000Z,3574,0.0003,,512,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-0.7300505638122559,,,,,,,,,,,,,,,
403,-323850.3527083515,-1760.54541015625,,0.009805828332901,bc,industrial,high,99,finished,2021-08-26T16:08:56.000Z,2303,0.0001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-10.818856239318848,,,,,,,,,,,,,,,
404,-323917.9523002105,-1762.002685546875,,4.688546323450282e-05,bc,industrial,high,99,finished,2021-08-26T16:07:39.000Z,4010,0.0003,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-17.127164840698242,,,,,,,,,,,,,,,
405,-323909.6187274368,-1766.7568359375,,0.0001510624279035255,bc,industrial,high,99,finished,2021-08-26T16:04:07.000Z,4001,0.0001,,512,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-15.96719741821289,,,,,,,,,,,,,,,
406,-323913.4507023077,-1763.2557373046875,,0.00020605554163921624,bc,industrial,high,99,finished,2021-08-26T15:54:33.000Z,2115,0.0003,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-10.537153244018556,,,,,,,,,,,,,,,
407,-324443.43515610264,-1764.941162109375,,0.028705978766083717,bc,industrial,high,99,finished,2021-08-26T15:50:02.000Z,3447,0.0001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-8.032379150390625,,,,,,,,,,,,,,,
408,-276647.0405002994,-50453.859375,,0.01709836907684803,bc,industrial,medium,9999,finished,2021-08-26T15:43:02.000Z,2309,0.001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-12.625370979309082,,,,,,,,,,,,,,,
409,-273578.1928440109,-50307.2421875,,0.0005223218468017876,bc,industrial,medium,9999,finished,2021-08-26T15:31:41.000Z,4548,0.0003,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-15.884750366210938,,,,,,,,,,,,,,,
410,-274475.20279386983,-50298.62890625,,0.0004831206751987338,bc,industrial,medium,9999,finished,2021-08-26T15:23:44.000Z,2599,0.0001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-5.173407554626465,,,,,,,,,,,,,,,
411,-274157.0489345753,-50236.95703125,,0.0053333169780671605,bc,industrial,medium,9999,finished,2021-08-26T15:20:55.000Z,4641,0.001,,512,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-15.029563903808596,,,,,,,,,,,,,,,
412,-323901.67611470784,-1765.9326171875,,7.67176752560772e-05,bc,industrial,high,99,finished,2021-08-26T15:20:14.000Z,2601,0.0003,,256,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-18.56024742126465,,,,,,,,,,,,,,,
413,-323900.1292374629,-1761.3358154296875,,3.857554474961944e-05,bc,industrial,high,99,finished,2021-08-26T15:19:37.000Z,3819,0.0001,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-5.207267761230469,,,,,,,,,,,,,,,
414,-272235.6768114774,-50305.140625,,0.011735633946955204,bc,industrial,medium,9999,finished,2021-08-26T15:15:18.000Z,4506,0.001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-13.559869766235352,,,,,,,,,,,,,,,
415,-273887.4758627244,-50340.0546875,,0.005271570757031441,bc,industrial,medium,9999,finished,2021-08-26T14:58:42.000Z,3312,0.001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-14.210770606994627,,,,,,,,,,,,,,,
416,-324938.04000608565,-1764.142822265625,,0.0007475617458112537,bc,industrial,high,99,finished,2021-08-26T14:58:38.000Z,3040,0.001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-18.11250305175781,,,,,,,,,,,,,,,
417,-323914.560294968,-1768.6982421875,,0.00015869300113990903,bc,industrial,high,99,finished,2021-08-26T14:54:44.000Z,4593,0.0001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-15.711520195007324,,,,,,,,,,,,,,,
418,254.03051356646648,6.127492904663086,-929.7440185546876,47.36777114868164,cql,finrl,high,999,finished,2021-08-26T14:53:34.000Z,13745,,,512,2.0,0.0003,False,10.0,10.0,0.01,1.0,entropy,,cuda:0,0.9069839222124068,300000,,,,,True,0.001,1712,,,,0,153600512,,,,,1.0,50601.9375,494997.0,-43794.5625,451202.4375,476621.75,-57409.3125,419212.4375,1.0,83863.8046875,0.0,16670630912.0
419,-273824.3318489017,-50304.1640625,,0.0003993181162513793,bc,industrial,medium,9999,finished,2021-08-26T14:44:37.000Z,5165,0.0001,,512,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-14.70236587524414,,,,,,,,,,,,,,,
420,268.3622732591336,6.2092132568359375,-7925.1142578125,37.8206787109375,cql,finrl,high,999,finished,2021-08-26T14:39:59.000Z,10515,,,256,-1.0,0.0003,False,10.0,10.0,0.005,1.0,entropy,,cuda:3,0.979051528869678,300000,,,,,True,0.001,1712,,,,0,76800256,,,,,1.0,0.0,201605.5,-14579.1875,187026.3125,201516.21875,-15608.875,185907.34375,1.0,99162.203125,0.0,1445447680.0
421,-273541.9014118714,-50254.203125,,0.0015028330963104965,bc,industrial,medium,9999,finished,2021-08-26T14:36:51.000Z,5489,0.0003,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-13.699949264526367,,,,,,,,,,,,,,,
422,-274527.1336029701,-50342.5078125,,0.00924953818321228,bc,industrial,medium,9999,finished,2021-08-26T14:17:21.000Z,3530,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-14.615251541137695,,,,,,,,,,,,,,,
423,-274289.0575275434,-50497.5625,,0.003950858488678932,bc,industrial,medium,9999,finished,2021-08-26T14:14:24.000Z,3878,0.001,,256,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-14.047032356262207,,,,,,,,,,,,,,,
424,213.24764882285388,5.914256572723389,-1544.128173828125,31.79815101623535,cql,finrl,high,999,finished,2021-08-26T14:08:43.000Z,11084,,,256,-1.0,0.0001,True,10.0,10.0,0.01,1.0,entropy,,cuda:4,0.9362427652942648,300000,,,,,False,0.0001,1712,,,,0,76800256,,,,,1.0,0.0,658923.625,-204.125,658719.5,71769.078125,-30963.0,40806.078125,1.0,51044.87109375,,7286788.0
425,258.4297392864529,6.398770332336426,-1187.510009765625,59.10966110229492,cql,finrl,high,999,finished,2021-08-26T13:41:20.000Z,11574,,,256,-1.0,0.001,False,5.0,10.0,0.005,1.0,entropy,,cuda:1,0.9427667508676552,300000,,,,,True,0.0003,1712,,,,0,76800256,,,,,1.0,0.0,28466.78515625,-5175.5,23291.28515625,27771.53515625,-5855.3125,21916.22265625,1.0,32808.41015625,0.0,1177841408.0
426,-274667.0154458745,-20168.13671875,,0.0003287353611085564,bc,industrial,medium,999,finished,2021-08-26T13:30:02.000Z,5264,0.0003,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-15.151440620422365,,,,,,,,,,,,,,,
427,-273984.6551530295,-20144.119140625,,0.00023343032808043065,bc,industrial,medium,999,finished,2021-08-26T13:25:20.000Z,5303,0.0003,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-15.70450210571289,,,,,,,,,,,,,,,
428,-273660.1664420151,-20122.3046875,,0.0003359263064339757,bc,industrial,medium,999,finished,2021-08-26T13:23:59.000Z,5241,0.0001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-15.388915061950685,,,,,,,,,,,,,,,
429,-274374.67142046016,-20137.90234375,,0.00045763241359964024,bc,industrial,medium,999,finished,2021-08-26T13:23:54.000Z,5197,0.0001,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-15.009048461914062,,,,,,,,,,,,,,,
430,-273920.5054719494,-20144.0390625,,0.0004342671309132129,bc,industrial,medium,999,finished,2021-08-26T13:20:29.000Z,5162,0.0001,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-13.953487396240234,,,,,,,,,,,,,,,
431,-273485.87830246525,-20174.83203125,,0.0003503638436086476,bc,industrial,medium,999,finished,2021-08-26T13:15:53.000Z,2890,0.0003,,256,,,,,,,,,,cuda:4,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-5.214536190032959,,,,,,,,,,,,,,,
